business_id,business_age,industry,industry_risk_score,annual_revenue,profit_margin,invoice_payment_behavior,credit_history,past_loan_defaults,loan_repayment_rate,initial_investment,total_assets,total_liabilities,debt_to_equity_ratio,payment_history,amount_owed,length_of_credit_history,new_credit,credit_mix,risk_category
NEWCO_4030,1,Manufacturing,4,3078872,20.13888152,33,NA,NA,NA,1201581,7101548,24493876,2.76,77,371575,0,5,3,Medium
NEWCO_4031,1,Fintech,7,9428946,29.404323,32,NA,NA,NA,3529377,35774298,1231347,0.46,92,482845,0,4,2,Medium
NEWCO_4032,0,Healthcare,2,691016,14.00303736,38,NA,NA,NA,4437933,46902925,26997928,1.01,55,603993,0,1,5,Medium
NEWCO_4033,2,Manufacturing,4,2773299,10.2308654,9,NA,NA,NA,1065039,33936463,1317543,1,99,827994,0,4,2,Medium
NEWCO_4034,2,Fintech,7,9350031,16.07991954,33,NA,NA,NA,1891746,45190760,22191014,1.24,62,228328,0,2,1,Medium
NEWCO_4035,1,Healthcare,2,2077195,10.73073482,24,NA,NA,NA,3925052,28025976,7343700,1.88,92,444032,0,3,1,Medium
NEWCO_4036,3,Fintech,7,6610731,21.67854532,29,NA,NA,NA,4773663,2785130,8630032,2.11,55,998922,0,2,4,Medium
NEWCO_4037,0,IT Services,5,7221832,26.73840529,47,NA,NA,NA,2929507,17470208,7163879,1.07,86,65938,0,3,3,Medium
NEWCO_4038,0,IT Services,5,1589447,11.79812893,22,NA,NA,NA,1670083,6009855,17072228,1.17,79,909002,0,0,2,Medium
NEWCO_4039,3,Healthcare,2,3838577,27.01741133,24,NA,NA,NA,3716290,22619818,969494,0.83,96,161130,0,0,4,Medium
NEWCO_4040,2,Manufacturing,4,9485767,29.35912826,20,NA,NA,NA,4727936,46982229,9493680,2.23,85,918043,0,0,5,Low
NEWCO_4041,1,Healthcare,2,7948440,23.35125498,35,NA,NA,NA,3181192,41262127,2568957,0.67,52,704845,0,5,3,Low
NEWCO_4042,2,Retail,3,1285324,19.96261385,5,NA,NA,NA,2562356,45783795,6971936,2.08,85,507588,0,0,4,Medium
NEWCO_4043,2,Healthcare,2,7939591,22.53665557,34,NA,NA,NA,566369,5823282,23395479,0.24,82,77185,0,0,1,Medium
NEWCO_4044,1,Retail,3,1120459,22.13223212,35,NA,NA,NA,4277948,10046388,23209480,1.21,96,729800,0,1,5,Medium
NEWCO_4045,1,IT Services,5,7966283,14.426243,41,NA,NA,NA,3159925,42223928,18225491,0.19,97,647068,0,0,1,Medium
NEWCO_4046,0,Fintech,7,7642120,6.662701045,44,NA,NA,NA,4801940,28514015,10647573,0.59,90,107315,0,0,4,Medium
NEWCO_4047,0,Retail,3,4981917,5.606996016,44,NA,NA,NA,1079861,45762218,11727555,0.17,96,341865,0,2,5,Medium
NEWCO_4048,2,AI Startups,8,7311113,24.1533869,47,NA,NA,NA,3839321,38053995,29053495,1.89,92,632422,0,1,5,Medium
NEWCO_4049,2,Healthcare,2,2847607,15.67368891,19,NA,NA,NA,1780709,7431436,25452967,0.43,90,917721,0,0,3,Medium
NEWCO_4050,3,Retail,3,9976233,27.37668003,28,NA,NA,NA,2471555,29796373,5662995,1.89,58,661041,0,2,1,Low
NEWCO_4051,1,Fintech,7,4827011,16.55468479,31,NA,NA,NA,1888877,30066051,9890341,1.55,72,110015,0,5,2,Medium
NEWCO_4052,3,Retail,3,8292914,19.03101044,21,NA,NA,NA,2588531,43243422,4923184,1.01,92,313629,0,2,5,Low
NEWCO_4053,1,AI Startups,8,8832543,26.169637,41,NA,NA,NA,3050428,27929446,22353245,2.24,68,360373,0,0,4,Medium
NEWCO_4054,1,Manufacturing,4,1085106,21.76990528,11,NA,NA,NA,2711766,13141878,11133349,1.18,81,154996,0,5,5,Medium
NEWCO_4055,2,Manufacturing,4,8321638,15.48749061,43,NA,NA,NA,515330,46773346,16445886,2.83,74,613927,0,1,5,Low
NEWCO_4056,0,Fintech,7,9483958,12.64153849,42,NA,NA,NA,2085902,45597803,22004638,2,99,58925,0,2,1,Medium
NEWCO_4057,3,Healthcare,2,2601434,22.47385444,18,NA,NA,NA,3233207,31015060,3751503,2.28,52,457959,0,5,5,Medium
NEWCO_4058,0,Fintech,7,6443090,19.95477998,43,NA,NA,NA,4550769,48937503,9308871,0.55,96,119224,0,0,3,Medium
NEWCO_4059,3,IT Services,5,3173757,8.080855048,28,NA,NA,NA,548970,20935061,9303263,2.33,51,933082,0,2,2,Medium
NEWCO_4060,2,Fintech,7,5844895,7.577170578,41,NA,NA,NA,4085186,15202573,26561759,0.59,76,142914,0,4,4,Medium
NEWCO_4061,0,Healthcare,2,6290911,5.756633018,47,NA,NA,NA,2753981,38345652,8106778,1.64,83,302452,0,5,2,Low
NEWCO_4062,1,AI Startups,8,3334789,7.841193077,6,NA,NA,NA,1797277,36057682,26618292,1.65,95,38246,0,5,4,Medium
NEWCO_4063,3,Fintech,7,6487027,8.811958556,40,NA,NA,NA,1975505,15873362,6203290,2.55,66,402921,0,0,4,Medium
NEWCO_4064,2,Healthcare,2,2494280,16.52475573,32,NA,NA,NA,3021839,36298793,24310983,2.89,68,321709,0,3,5,Medium
NEWCO_4065,0,AI Startups,8,565618,19.73141572,7,NA,NA,NA,1609271,21597672,20166731,2.22,76,130804,0,2,4,Medium
NEWCO_4066,0,Retail,3,9115570,16.8168396,31,NA,NA,NA,3754727,26497442,17860129,0.33,66,862778,0,2,3,Low
NEWCO_4067,0,IT Services,5,2327124,29.4397121,36,NA,NA,NA,3488020,44806949,13521324,1.31,55,341965,0,2,3,Medium
NEWCO_4068,2,AI Startups,8,8976610,5.527338953,33,NA,NA,NA,1928584,39996908,23453028,2.44,74,390286,0,3,3,Medium
NEWCO_4069,0,Retail,3,8696569,21.71942163,41,NA,NA,NA,4852086,38650762,2856028,2.31,73,954864,0,0,3,Low
NEWCO_4070,3,Retail,3,1030330,29.63294503,33,NA,NA,NA,2483327,43029164,6471136,0.21,78,777426,0,1,5,Medium
NEWCO_4071,1,IT Services,5,5690090,6.359690993,28,NA,NA,NA,812838,23340964,938773,1.44,83,338513,0,2,2,Medium
NEWCO_4072,3,Retail,3,8475200,14.1312979,7,NA,NA,NA,1089629,27469435,21197483,2.71,84,214719,0,0,3,Low
NEWCO_4073,1,Manufacturing,4,4674897,10.53911226,19,NA,NA,NA,1331957,48937690,9110760,2.14,84,210879,0,4,4,Medium
NEWCO_4074,1,Healthcare,2,4207827,16.80315651,11,NA,NA,NA,4991613,1634604,12936676,2.13,51,620237,0,0,1,Medium
NEWCO_4075,1,AI Startups,8,6692932,13.94636596,33,NA,NA,NA,3875371,9042715,18234439,0.33,92,932638,0,4,3,Medium
NEWCO_4076,3,Manufacturing,4,7934700,7.405887227,36,NA,NA,NA,441615,23662138,20679462,1.13,53,55878,0,2,3,Low
NEWCO_4077,1,Retail,3,5690982,28.53315873,28,NA,NA,NA,3500960,27003183,25489470,1.63,100,106654,0,5,5,Low
NEWCO_4078,2,IT Services,5,6527170,29.09392145,49,NA,NA,NA,417814,41242882,7494165,1.26,84,584315,0,5,1,Medium
NEWCO_4079,3,Retail,3,7425402,18.65211501,38,NA,NA,NA,1322430,40231997,8133531,2.82,70,657182,0,3,5,Low
NEWCO_4080,1,Healthcare,2,3459573,28.84621954,42,NA,NA,NA,467264,5897894,4102427,2.92,61,105280,0,1,3,Medium
NEWCO_4081,3,Retail,3,9179618,17.15568457,17,NA,NA,NA,1980851,33951357,21944399,2.45,99,633751,0,4,3,Low
NEWCO_4082,1,Healthcare,2,8757873,22.14194891,50,NA,NA,NA,2395000,49450300,5937805,2.36,70,98044,0,0,5,Low
NEWCO_4083,2,IT Services,5,4443601,6.567735627,17,NA,NA,NA,501596,38924947,26193431,2.45,60,272290,0,2,3,Medium
NEWCO_4084,2,Retail,3,3854193,8.073082649,38,NA,NA,NA,4465475,8344456,26786616,1.2,74,880698,0,0,1,Medium
NEWCO_4085,3,Manufacturing,4,2355342,17.55483184,36,NA,NA,NA,4170727,37213164,7011211,1.3,83,411132,0,4,5,Medium
NEWCO_4086,3,Manufacturing,4,2117606,12.1134536,5,NA,NA,NA,3690121,49928803,7827758,0.82,70,971784,0,1,2,Medium
NEWCO_4087,1,AI Startups,8,5017385,16.41092908,24,NA,NA,NA,823721,18187428,17511012,1.93,51,656924,0,4,5,Medium
NEWCO_4088,3,Manufacturing,4,5755597,24.77048177,35,NA,NA,NA,836360,35241837,27103381,2.13,50,990791,0,1,4,Low
NEWCO_4089,2,AI Startups,8,5706495,14.28827734,47,NA,NA,NA,2094913,6084667,25712404,2.14,74,338157,0,1,4,Medium
NEWCO_4090,2,AI Startups,8,2113086,26.92028462,21,NA,NA,NA,4041691,40354376,2955768,1.43,61,800701,0,5,5,Medium
NEWCO_4091,0,AI Startups,8,6306805,17.6629267,26,NA,NA,NA,1953542,2209637,28889568,1.65,75,450887,0,2,4,Medium
NEWCO_4092,3,Manufacturing,4,6828785,19.48788358,12,NA,NA,NA,3178672,9977251,15815823,1.01,88,787022,0,2,2,Medium
NEWCO_4093,3,IT Services,5,8136577,14.26255383,16,NA,NA,NA,3378880,7863835,2022007,2.04,74,734336,0,3,1,Medium
NEWCO_4094,0,Fintech,7,5458897,21.32214777,19,NA,NA,NA,3210639,14060695,23283570,1.8,77,166379,0,1,3,Medium
NEWCO_4095,0,Healthcare,2,8975948,6.329554273,12,NA,NA,NA,1974672,28183772,15255371,0.62,59,708903,0,1,5,Low
NEWCO_4096,3,Retail,3,4951074,25.74493169,38,NA,NA,NA,4499605,46958647,25241119,0.2,84,755668,0,4,1,Medium
NEWCO_4097,3,Healthcare,2,4053056,21.62742267,12,NA,NA,NA,1779611,47662591,22476821,0.83,85,292215,0,3,1,Medium
NEWCO_4098,0,Manufacturing,4,2559577,14.70980534,9,NA,NA,NA,4825879,18182806,25351118,1.88,52,413703,0,2,4,Medium
NEWCO_4099,0,AI Startups,8,2264288,18.10212635,15,NA,NA,NA,3716721,45573623,10300511,1.96,95,139140,0,5,3,Medium
NEWCO_4100,1,AI Startups,8,7422628,19.92433583,16,NA,NA,NA,2500473,18978669,9750900,1.88,87,40958,0,5,4,Medium
NEWCO_4101,2,Retail,3,1218402,12.82955353,11,NA,NA,NA,3702558,29184669,3456723,2.57,64,332726,0,1,1,Medium
NEWCO_4102,2,AI Startups,8,7735057,11.08688735,5,NA,NA,NA,1983651,28039483,29349581,1.07,72,986535,0,2,1,Medium
NEWCO_4103,2,Fintech,7,2849359,17.00447299,31,NA,NA,NA,2219618,4253055,21607891,0.7,93,774284,0,0,5,Medium
NEWCO_4104,1,Manufacturing,4,4629715,29.7965326,44,NA,NA,NA,654607,48531664,25277411,2.24,100,767992,0,5,3,Medium
NEWCO_4105,2,Manufacturing,4,5372106,14.1640133,12,NA,NA,NA,157148,9134337,9238738,1.15,79,955170,0,4,4,Medium
NEWCO_4106,3,Healthcare,2,7089586,16.41491694,23,NA,NA,NA,2469356,37966026,9094579,0.91,97,437409,0,1,5,Low
NEWCO_4107,2,Fintech,7,2618514,25.87077372,40,NA,NA,NA,2808308,45070780,28981525,1.42,58,470926,0,3,4,Medium
NEWCO_4108,3,AI Startups,8,2374923,17.09106592,27,NA,NA,NA,4940501,49401106,9362555,2.76,62,398625,0,5,4,Medium
NEWCO_4109,1,Fintech,7,7287526,25.07061845,48,NA,NA,NA,2635298,18600797,1573056,2.49,97,597784,0,5,3,Medium
NEWCO_4110,2,AI Startups,8,5468366,22.24394735,31,NA,NA,NA,4918134,39770117,747982,1.7,68,990747,0,1,4,Medium
NEWCO_4111,0,Retail,3,6449962,11.03936862,15,NA,NA,NA,244501,24518802,2233855,1.05,100,220836,0,3,2,Low
NEWCO_4112,2,Fintech,7,2382310,6.175100823,7,NA,NA,NA,4385750,17985205,24303779,0.49,67,280807,0,3,3,Medium
NEWCO_4113,0,Retail,3,7344356,9.377906762,15,NA,NA,NA,3847840,5692775,4926328,2.56,62,864878,0,1,2,Medium
NEWCO_4114,1,Manufacturing,4,1564524,25.80236934,23,NA,NA,NA,2662911,15542642,26547148,1.26,60,576891,0,3,3,Medium
NEWCO_4115,2,Manufacturing,4,9771004,26.90037896,44,NA,NA,NA,390590,14953984,23840968,2.7,67,258341,0,5,5,Low
NEWCO_4116,2,Fintech,7,3425722,7.624447023,45,NA,NA,NA,4765641,47401362,13390505,1.99,98,762491,0,4,4,Medium
NEWCO_4117,2,IT Services,5,8662174,24.77821669,26,NA,NA,NA,2892527,47792499,25123326,2.62,75,149000,0,2,4,Medium
NEWCO_4118,2,Healthcare,2,9882287,7.413197924,37,NA,NA,NA,259538,9028644,17523624,1.48,55,11866,0,5,2,Medium
NEWCO_4119,1,AI Startups,8,9613855,11.51255431,5,NA,NA,NA,1991850,36674524,22943003,1.19,59,257468,0,1,2,Medium
NEWCO_4120,0,Manufacturing,4,1735113,27.3104407,15,NA,NA,NA,851095,6598902,16291591,1.68,72,19844,0,1,3,High
NEWCO_4121,2,Retail,3,8599538,18.93581571,18,NA,NA,NA,3955183,31261888,20197386,1.69,67,693367,0,1,2,Low
NEWCO_4122,1,Healthcare,2,6738479,14.54326615,41,NA,NA,NA,4699055,37333505,1891752,1.38,85,508931,0,4,3,Low
NEWCO_4123,1,Retail,3,999087,23.55417333,14,NA,NA,NA,925771,35857857,8903389,1.02,94,655761,0,5,2,High
NEWCO_4124,2,Fintech,7,1698821,5.804686155,13,NA,NA,NA,3323904,29023020,29767106,0.47,97,794432,0,4,5,Medium
NEWCO_4125,0,Retail,3,2946534,29.36481106,17,NA,NA,NA,1268732,40527948,8765244,1.44,91,882166,0,1,2,Medium
NEWCO_4126,0,Retail,3,7386999,17.04218302,32,NA,NA,NA,3221379,11334730,10847935,1.2,92,312690,0,0,4,Low
NEWCO_4127,2,AI Startups,8,8611399,5.081202779,41,NA,NA,NA,844571,47498768,25641610,2.4,81,893168,0,4,1,Medium
NEWCO_4128,2,AI Startups,8,6621786,14.07047237,44,NA,NA,NA,1454741,38887720,21098294,0.36,88,945613,0,0,3,Medium
NEWCO_4129,1,Healthcare,2,6726665,17.54355913,49,NA,NA,NA,2108641,8004256,13918447,0.79,96,415816,0,5,4,Medium
NEWCO_4130,2,IT Services,5,2616034,28.81285491,50,NA,NA,NA,2859446,25208219,24084198,0.41,62,553684,0,3,1,Medium
NEWCO_4131,3,Healthcare,2,1181873,22.05209402,31,NA,NA,NA,2823476,30837263,10578873,0.48,63,947573,0,2,2,Medium
NEWCO_4132,2,Healthcare,2,3680238,12.86604443,39,NA,NA,NA,3372689,5857612,13229272,2.9,81,580643,0,3,3,Medium
NEWCO_4133,3,Retail,3,8051353,21.25176634,41,NA,NA,NA,2956883,5413372,3579588,2.12,55,783983,0,5,5,Medium
NEWCO_4134,3,IT Services,5,3903038,15.45308373,35,NA,NA,NA,2036314,33300541,27332161,2.13,52,511469,0,3,1,Medium
NEWCO_4135,2,Manufacturing,4,7867225,12.50996995,36,NA,NA,NA,576669,15580792,27292587,0.13,78,454677,0,0,5,Low
NEWCO_4136,3,AI Startups,8,8078721,28.58963277,7,NA,NA,NA,3543420,4534283,9842582,2.21,53,919690,0,4,4,Medium
NEWCO_4137,0,Healthcare,2,2076475,26.67904081,15,NA,NA,NA,941452,5647020,22914354,0.7,84,989917,0,2,4,Medium
NEWCO_4138,3,Healthcare,2,5202343,20.2945632,19,NA,NA,NA,4938033,10742139,10566305,2.06,69,480455,0,3,4,Low
NEWCO_4139,0,Retail,3,2482087,22.86325874,32,NA,NA,NA,2926505,17215362,19822884,0.6,70,969193,0,1,4,Medium
NEWCO_4140,1,IT Services,5,3674543,6.690132416,42,NA,NA,NA,940807,39924849,26365452,0.23,74,762134,0,4,4,Medium
NEWCO_4141,1,AI Startups,8,9494688,26.82533902,44,NA,NA,NA,687672,44852051,16773618,1.39,100,408174,0,3,5,Medium
NEWCO_4142,1,AI Startups,8,1337635,11.74560176,12,NA,NA,NA,1950948,6972424,6551815,1.08,64,961328,0,1,1,Medium
NEWCO_4143,3,IT Services,5,7519933,19.31970828,38,NA,NA,NA,1987364,11907965,27269195,1.16,98,222105,0,0,2,Medium
NEWCO_4144,2,Fintech,7,8441237,25.96097344,10,NA,NA,NA,1289075,33032036,23461022,1.97,64,193282,0,4,5,Medium
NEWCO_4145,0,AI Startups,8,5538647,10.71478355,50,NA,NA,NA,115008,38113410,1585005,0.44,85,826303,0,1,4,Medium
NEWCO_4146,2,Manufacturing,4,9014804,24.90058362,7,NA,NA,NA,3072147,35868560,27367123,1.62,95,935601,0,4,5,Low
NEWCO_4147,2,Healthcare,2,5347105,19.70186987,10,NA,NA,NA,2176704,11380144,23414810,2.71,96,940990,0,1,5,Low
NEWCO_4148,2,IT Services,5,1084569,14.3005925,35,NA,NA,NA,2547708,10572151,9824568,1.01,95,442512,0,4,4,Medium
NEWCO_4149,3,IT Services,5,6557286,26.81542453,15,NA,NA,NA,3733851,47123034,21051383,1.84,71,189241,0,3,1,Medium
NEWCO_4150,3,Fintech,7,6263665,8.633510543,8,NA,NA,NA,4665752,48307973,16821661,0.33,51,344169,0,2,2,Medium
NEWCO_4151,3,AI Startups,8,1089744,16.36390229,20,NA,NA,NA,1974211,35147435,19963486,0.26,51,153903,0,5,2,Medium
NEWCO_4152,3,Healthcare,2,1620703,22.3433248,43,NA,NA,NA,4175514,27489068,3608589,0.29,75,931678,0,1,1,Medium
NEWCO_4153,0,Healthcare,2,6837180,24.84805217,43,NA,NA,NA,1453901,15106022,3793601,1.1,68,177332,0,1,1,Low
NEWCO_4154,2,Manufacturing,4,4899466,28.57690539,49,NA,NA,NA,2182386,2340204,7022677,1.83,88,829111,0,1,5,Medium
NEWCO_4155,2,Fintech,7,1046224,17.03988079,17,NA,NA,NA,3309575,8129763,13705307,1.71,56,110567,0,1,1,Medium
NEWCO_4156,3,Healthcare,2,6766728,11.03424285,25,NA,NA,NA,4888222,15286909,25722450,0.78,60,156928,0,0,2,Low
NEWCO_4157,2,Retail,3,959191,5.89494838,38,NA,NA,NA,1619878,31770880,29101619,2.51,96,144158,0,4,2,Medium
NEWCO_4158,3,Fintech,7,3572992,24.5065416,7,NA,NA,NA,2697481,49105658,1108301,0.18,80,773710,0,4,2,Medium
NEWCO_4159,1,AI Startups,8,8899958,7.711002465,33,NA,NA,NA,1200193,2264836,25778929,2,65,932210,0,0,5,Medium
NEWCO_4160,0,Retail,3,1302374,12.26468818,50,NA,NA,NA,3647629,5124815,3098033,2.68,56,802018,0,1,1,Medium
NEWCO_4161,1,Fintech,7,5804017,15.26037857,19,NA,NA,NA,3428053,41055162,16890656,2.63,97,509993,0,0,5,Medium
NEWCO_4162,0,Fintech,7,9604422,22.5224978,15,NA,NA,NA,3250777,22592022,12904203,0.52,60,228069,0,0,1,Medium
NEWCO_4163,3,Retail,3,7565279,23.85203412,25,NA,NA,NA,3743211,32204975,15590595,1.84,67,922222,0,3,5,Low
NEWCO_4164,1,Healthcare,2,9495407,15.82274493,14,NA,NA,NA,4922132,47945909,2209636,1.71,72,261530,0,2,5,Low
NEWCO_4165,2,IT Services,5,5134147,19.70126332,43,NA,NA,NA,1871501,19496379,1839039,0.96,84,933944,0,3,2,Medium
NEWCO_4166,1,Fintech,7,3391820,28.67677379,44,NA,NA,NA,4499822,12131175,13961233,2.23,80,783028,0,2,4,Medium
NEWCO_4167,3,AI Startups,8,1070450,20.41556801,24,NA,NA,NA,2219305,27658429,3246269,1.06,89,816010,0,0,5,Medium
NEWCO_4168,3,Fintech,7,594586,21.74007865,15,NA,NA,NA,2248995,38772711,5410246,1.94,88,929273,0,5,5,Medium
NEWCO_4169,2,Healthcare,2,8957695,23.23829332,8,NA,NA,NA,665868,11453373,21253869,2.2,99,41237,0,0,5,Low
NEWCO_4170,2,Healthcare,2,3580820,11.67347066,23,NA,NA,NA,3765346,33854717,9485380,0.29,94,323184,0,4,4,Medium
NEWCO_4171,3,Healthcare,2,8446311,15.32776219,16,NA,NA,NA,4909843,25889673,27758518,0.14,84,913557,0,4,5,Low
NEWCO_4172,2,Healthcare,2,4853317,12.1181769,13,NA,NA,NA,695009,34922294,25110982,1.25,83,307821,0,2,4,Medium
NEWCO_4173,1,Manufacturing,4,4880907,20.97625369,32,NA,NA,NA,345304,46440356,1942367,1.67,63,769440,0,4,2,Medium
NEWCO_4174,0,IT Services,5,1069051,19.71168681,35,NA,NA,NA,4278319,24602792,25842188,1.63,94,169707,0,3,1,Medium
NEWCO_4175,0,AI Startups,8,7464129,26.89424445,11,NA,NA,NA,3402216,46366837,6017157,0.34,63,188251,0,5,4,Medium
NEWCO_4176,2,IT Services,5,1901716,12.57157149,43,NA,NA,NA,1893619,1500118,7062531,0.1,87,527139,0,2,5,Medium
NEWCO_4177,2,Retail,3,6890368,9.960997348,16,NA,NA,NA,2813057,40829614,13294172,1.07,89,833045,0,4,5,Low
NEWCO_4178,3,Healthcare,2,7100260,26.77014612,25,NA,NA,NA,2628014,45648544,25176701,1.13,62,237194,0,3,3,Low
NEWCO_4179,3,Manufacturing,4,8914747,5.156222022,7,NA,NA,NA,2450966,33621280,17766656,0.11,90,506422,0,1,4,Low
NEWCO_4180,1,Manufacturing,4,9171900,10.70373405,43,NA,NA,NA,2091371,11338082,2304040,2.93,91,345786,0,4,5,Low
NEWCO_4181,3,Manufacturing,4,2281810,16.21748143,17,NA,NA,NA,4208057,1870430,20892615,0.2,65,699108,0,1,2,Medium
NEWCO_4182,1,IT Services,5,1245104,6.734819804,31,NA,NA,NA,4841051,18275072,3620966,1.96,55,967732,0,0,1,Medium
NEWCO_4183,3,AI Startups,8,4019675,22.32165215,39,NA,NA,NA,2939679,48937473,5780712,0.62,91,154170,0,3,1,Medium
NEWCO_4184,0,Retail,3,831301,6.283853975,50,NA,NA,NA,4786139,19542521,19056220,2.16,57,213605,0,5,5,Medium
NEWCO_4185,0,IT Services,5,4964638,14.53765248,22,NA,NA,NA,189705,47215459,6025938,2.61,83,919803,0,0,4,Medium
NEWCO_4186,2,Healthcare,2,2308273,26.7032656,35,NA,NA,NA,427497,31379983,29313472,1.51,91,986017,0,0,4,Medium
NEWCO_4187,0,Fintech,7,5230225,25.98813882,43,NA,NA,NA,3974571,11985500,15706059,1.86,97,488691,0,4,3,Medium
NEWCO_4188,3,Retail,3,2322358,23.89502778,6,NA,NA,NA,2523573,22237386,11667422,1.38,85,467277,0,1,3,Medium
NEWCO_4189,3,AI Startups,8,2094992,21.70152878,40,NA,NA,NA,4106167,46621431,26779753,1.56,64,206652,0,5,3,Medium
NEWCO_4190,1,Healthcare,2,5277087,18.4236512,32,NA,NA,NA,2565235,19938618,4353895,0.5,90,983291,0,2,5,Low
NEWCO_4191,2,AI Startups,8,2133243,13.46069244,23,NA,NA,NA,3052722,49852948,20490595,0.11,87,622308,0,1,1,Medium
NEWCO_4192,1,IT Services,5,9164471,8.15044216,36,NA,NA,NA,1903366,24299660,13422734,1.91,89,315722,0,5,4,Medium
NEWCO_4193,2,Healthcare,2,2371757,23.68892372,39,NA,NA,NA,3958760,38614561,14245318,2.92,84,88635,0,1,3,Medium
NEWCO_4194,0,IT Services,5,7039907,13.2116738,13,NA,NA,NA,4061910,33851857,15925627,0.85,94,683045,0,4,5,Medium
NEWCO_4195,0,Healthcare,2,6933387,26.92225498,40,NA,NA,NA,260446,39450895,9391532,2.83,78,725188,0,0,1,Low
NEWCO_4196,0,IT Services,5,8063629,22.29867423,45,NA,NA,NA,4545407,20760358,23148165,1.98,55,174389,0,3,2,Medium
NEWCO_4197,2,Fintech,7,3272917,23.37655161,44,NA,NA,NA,3371663,19502381,5861669,1.85,67,126832,0,3,3,Medium
NEWCO_4198,2,Retail,3,2348064,23.0527955,40,NA,NA,NA,2271865,3718125,27766853,1.56,96,770148,0,3,4,Medium
NEWCO_4199,1,Fintech,7,7467426,29.31494418,12,NA,NA,NA,168064,37342799,1583166,1.46,52,697835,0,5,2,Medium
NEWCO_4200,3,IT Services,5,4613867,6.152540474,38,NA,NA,NA,945648,33657389,16914899,2.54,85,661929,0,4,3,Medium
NEWCO_4201,0,Retail,3,3519109,26.58744527,11,NA,NA,NA,4559366,39402919,14275054,1.97,94,694345,0,1,1,Medium
NEWCO_4202,0,Retail,3,7162472,26.31304967,41,NA,NA,NA,2991911,33136229,1070933,1.67,72,351858,0,4,4,Low
NEWCO_4203,0,Manufacturing,4,5803805,27.14855767,12,NA,NA,NA,1574319,27339765,5293845,0.8,54,639104,0,2,4,Low
NEWCO_4204,0,Retail,3,8261040,9.745230369,7,NA,NA,NA,1884492,33756177,22090620,1.02,54,569004,0,3,5,Low
NEWCO_4205,3,Fintech,7,6712819,17.89090023,27,NA,NA,NA,4831146,2460713,9506380,2.1,90,387073,0,5,3,Medium
NEWCO_4206,0,Retail,3,4474494,12.59567776,8,NA,NA,NA,2547200,7762265,18205082,2.85,60,158682,0,1,3,Medium
NEWCO_4207,1,AI Startups,8,4910261,27.24713943,45,NA,NA,NA,1770275,7288069,25465897,0.94,75,693401,0,4,2,Medium
NEWCO_4208,1,Healthcare,2,6905796,9.116597626,6,NA,NA,NA,3957834,38067986,16419745,2.5,92,143058,0,4,5,Low
NEWCO_4209,2,Fintech,7,3172383,23.09772465,25,NA,NA,NA,288124,31707248,17404795,0.41,65,264130,0,2,2,Medium
NEWCO_4210,0,Fintech,7,5779415,19.53838227,36,NA,NA,NA,2471588,45539999,2761818,2.75,59,661108,0,2,2,Medium
NEWCO_4211,1,Manufacturing,4,5663585,6.55011996,22,NA,NA,NA,3966876,5412538,13850991,2.93,58,151473,0,0,1,Medium
NEWCO_4212,1,Retail,3,9688032,20.08121433,10,NA,NA,NA,1042401,38937456,28647568,1.86,56,122643,0,1,3,Low
NEWCO_4213,2,IT Services,5,2226056,21.42285149,44,NA,NA,NA,312377,20114571,18703646,0.37,91,955692,0,3,1,Medium
NEWCO_4214,1,Retail,3,5835522,5.540117149,11,NA,NA,NA,3280587,32409870,29183309,2.71,87,64628,0,2,1,Low
NEWCO_4215,3,Manufacturing,4,2954883,11.53611436,48,NA,NA,NA,1792163,42161205,21646631,1.51,64,821125,0,0,5,Medium
NEWCO_4216,3,Retail,3,2900530,24.61085462,17,NA,NA,NA,614844,12452900,27020264,1.18,66,890772,0,2,3,Medium
NEWCO_4217,3,Retail,3,4851241,19.50204745,39,NA,NA,NA,4169111,36010400,5987589,1.79,50,228364,0,4,2,Medium
NEWCO_4218,0,Manufacturing,4,5300455,10.95939942,48,NA,NA,NA,1691026,25907052,18678803,0.74,81,421247,0,0,2,Low
NEWCO_4219,0,Manufacturing,4,4633973,27.8383983,32,NA,NA,NA,2554860,14493161,18901983,2.61,51,464194,0,5,2,Medium
NEWCO_4220,0,Healthcare,2,8816492,12.57897496,8,NA,NA,NA,3045403,34914520,9792098,0.93,95,19591,0,5,5,Low
NEWCO_4221,1,Fintech,7,7590203,19.42439237,33,NA,NA,NA,2778883,20359688,21361862,2.99,60,132098,0,1,5,Medium
NEWCO_4222,3,Healthcare,2,8608751,19.79069838,20,NA,NA,NA,2408859,12780679,17789197,2.97,56,672260,0,0,5,Low
NEWCO_4223,1,Retail,3,2917296,26.81273726,16,NA,NA,NA,3380721,38710412,16860135,1.98,65,329336,0,4,1,Medium
NEWCO_4224,1,Fintech,7,1187748,12.83204609,50,NA,NA,NA,4861226,27786860,27946577,2.36,94,100861,0,3,2,Medium
NEWCO_4225,3,AI Startups,8,4649658,21.8274425,10,NA,NA,NA,1624036,43623800,25644694,0.95,94,792331,0,3,3,Medium
NEWCO_4226,3,Healthcare,2,8858060,28.1079185,50,NA,NA,NA,2874515,3848423,23871556,1.08,82,787822,0,1,1,Medium
NEWCO_4227,0,AI Startups,8,9730818,9.096816715,36,NA,NA,NA,4857670,19246336,25277056,2.49,97,322209,0,5,1,Medium
